pid,survey.date,content,energy,lonely,refreshed,restful,sad,sleep,stress
8lfe7o7k,2018-10-12,1.0,1.0,1.0,0.0,1.0,2.0,4.0,3.0
8lfe7o7k,2018-10-13,,,,1.0,2.0,,8.0,
8lfe7o7k,2018-10-14,2.0,3.0,0.0,1.0,2.0,1.0,12.0,3.0
8lfe7o7k,2018-10-15,2.0,1.0,0.0,1.0,1.0,0.0,,1.0
8lfe7o7k,2018-10-16,2.0,2.0,0.0,2.0,2.0,1.0,3.0,2.0
8lfe7o7k,2018-10-17,1.0,0.0,0.0,2.0,2.0,3.0,7.0,3.0
8lfe7o7k,2018-10-18,3.0,3.0,0.0,2.0,1.0,3.0,6.0,0.0
8lfe7o7k,2018-10-19,,,,2.0,3.0,,12.0,
8lfe7o7k,2018-10-20,1.0,1.0,0.0,2.0,2.0,1.0,12.0,2.0
8lfe7o7k,2018-10-21,0.0,1.0,0.0,2.0,2.0,3.0,4.0,3.0
8lfe7o7k,2018-10-22,,,,2.0,0.0,,0.0,
8lfe7o7k,2018-10-23,1.0,1.0,0.0,2.0,2.0,0.0,,0.0
8lfe7o7k,2018-10-24,1.0,1.0,0.0,3.0,2.0,0.0,,2.0
8lfe7o7k,2018-10-25,2.0,2.0,0.0,1.0,1.0,1.0,11.0,1.0
8lfe7o7k,2018-10-26,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
8lfe7o7k,2018-10-27,,,,3.0,3.0,,12.0,
8lfe7o7k,2018-10-28,1.0,1.0,0.0,2.0,3.0,2.0,,0.0
8lfe7o7k,2018-10-29,2.0,1.0,0.0,1.0,1.0,2.0,7.0,1.0
8lfe7o7k,2018-10-30,0.0,0.0,3.0,1.0,1.0,3.0,2.0,3.0
8lfe7o7k,2018-10-31,,,,3.0,3.0,,4.0,
8lh2oeh3,2019-02-14,,,,3.0,2.0,,6.0,
8lh2oeh3,2019-02-15,3.0,1.0,0.0,3.0,3.0,0.0,6.0,1.0
8lh2oeh3,2019-02-16,,,,2.0,1.0,,5.0,
8lh2oeh3,2019-02-17,,,,2.0,3.0,,7.0,
8lh2oeh3,2019-02-18,1.0,1.0,0.0,2.0,2.0,0.0,6.0,1.0
8lh2oeh3,2019-02-19,,,,0.0,1.0,,5.0,
8lh2oeh3,2019-02-20,1.0,3.0,0.0,1.0,1.0,3.0,6.0,3.0
8lh2oeh3,2019-02-21,,,,0.0,1.0,,4.0,
8lh2oeh3,2019-02-22,1.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0
8lh2oeh3,2019-02-23,2.0,2.0,0.0,2.0,2.0,1.0,6.0,1.0
8lh2oeh3,2019-02-24,1.0,2.0,0.0,2.0,2.0,0.0,7.0,1.0
8lh2oeh3,2019-02-25,1.0,2.0,0.0,2.0,2.0,0.0,6.0,1.0
8lh2oeh3,2019-02-26,1.0,2.0,0.0,0.0,1.0,0.0,6.0,2.0
8lh2oeh3,2019-02-27,1.0,2.0,0.0,0.0,1.0,0.0,5.0,2.0
8lh2oeh3,2019-02-28,1.0,3.0,0.0,2.0,2.0,0.0,7.0,1.0
8lh2oeh3,2019-03-01,2.0,2.0,0.0,1.0,2.0,0.0,7.0,1.0
8lh2oeh3,2019-03-02,,,,0.0,0.0,,2.0,
8lh2oeh3,2019-03-03,1.0,2.0,0.0,,,0.0,,1.0
8lh2oeh3,2019-03-04,1.0,2.0,0.0,0.0,1.0,0.0,5.0,1.0
8lh2oeh3,2019-03-05,1.0,2.0,0.0,1.0,1.0,0.0,6.0,1.0
8lh2oeh3,2019-03-06,1.0,2.0,0.0,2.0,2.0,0.0,6.0,1.0
8lh2oeh3,2019-03-07,1.0,2.0,0.0,2.0,2.0,0.0,6.0,1.0
8lj2pf78,2018-10-10,2.0,2.0,0.0,,,1.0,,1.0
8lj2pf78,2018-10-11,1.0,2.0,0.0,2.0,3.0,2.0,5.0,3.0
8lj2pf78,2018-10-12,1.0,1.0,1.0,0.0,1.0,2.0,4.0,3.0
8lj2pf78,2018-10-13,,,,1.0,2.0,,8.0,
8lj2pf78,2018-10-14,2.0,3.0,0.0,1.0,2.0,1.0,12.0,3.0
8lj2pf78,2018-10-15,2.0,1.0,0.0,1.0,1.0,0.0,,1.0
8lj2pf78,2018-10-16,2.0,2.0,0.0,2.0,2.0,1.0,3.0,2.0
8lj2pf78,2018-10-17,1.0,0.0,0.0,2.0,2.0,3.0,7.0,3.0
8lj2pf78,2018-10-18,3.0,3.0,0.0,2.0,1.0,3.0,6.0,0.0
8lj2pf78,2018-10-19,,,,2.0,3.0,,12.0,
8lj2pf78,2018-10-20,1.0,1.0,0.0,2.0,2.0,1.0,12.0,2.0
8lj2pf78,2018-10-21,0.0,1.0,0.0,2.0,2.0,3.0,4.0,3.0
8lj2pf78,2018-10-22,,,,2.0,0.0,,0.0,
8lj2pf78,2018-10-23,1.0,1.0,0.0,2.0,2.0,0.0,,0.0
8lj2pf78,2018-10-24,1.0,1.0,0.0,3.0,2.0,0.0,,2.0
8lj2pf78,2018-10-25,2.0,2.0,0.0,1.0,1.0,1.0,11.0,1.0
8lj2pf78,2018-10-26,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
8lj2pf78,2018-10-27,,,,3.0,3.0,,12.0,
8lj2pf78,2018-10-28,1.0,1.0,0.0,2.0,3.0,2.0,,0.0
8lj2pf78,2018-10-29,2.0,1.0,0.0,1.0,1.0,2.0,7.0,1.0
8lj2pf78,2018-10-30,0.0,0.0,3.0,1.0,1.0,3.0,2.0,3.0
8lj2pf78,2018-10-31,,,,3.0,3.0,,4.0,
8nm7rprr,2018-10-10,2.0,2.0,0.0,,,1.0,,1.0
8nm7rprr,2018-10-11,1.0,2.0,0.0,2.0,3.0,2.0,5.0,3.0
8nm7rprr,2018-10-12,1.0,1.0,1.0,0.0,1.0,2.0,4.0,3.0
8nm7rprr,2018-10-13,,,,1.0,2.0,,8.0,
8nm7rprr,2018-10-14,2.0,3.0,0.0,1.0,2.0,1.0,12.0,3.0
8nm7rprr,2018-10-15,2.0,1.0,0.0,1.0,1.0,0.0,,1.0
8nm7rprr,2018-10-16,2.0,2.0,0.0,2.0,2.0,1.0,3.0,2.0
8nm7rprr,2018-10-17,1.0,0.0,0.0,2.0,2.0,3.0,7.0,3.0
8nm7rprr,2018-10-18,3.0,3.0,0.0,2.0,1.0,3.0,6.0,0.0
8nm7rprr,2018-10-19,,,,2.0,3.0,,12.0,
8nm7rprr,2018-10-20,1.0,1.0,0.0,2.0,2.0,1.0,12.0,2.0
8nm7rprr,2018-10-21,0.0,1.0,0.0,2.0,2.0,3.0,4.0,3.0
8nm7rprr,2018-10-22,,,,2.0,0.0,,0.0,
8nm7rprr,2018-10-23,1.0,1.0,0.0,2.0,2.0,0.0,,0.0
8nm7rprr,2018-10-24,1.0,1.0,0.0,3.0,2.0,0.0,,2.0
8nm7rprr,2018-10-25,2.0,2.0,0.0,1.0,1.0,1.0,11.0,1.0
8nm7rprr,2018-10-26,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
8nm7rprr,2018-10-27,,,,3.0,3.0,,12.0,
8nm7rprr,2018-10-28,1.0,1.0,0.0,2.0,3.0,2.0,,0.0
8nm7rprr,2018-10-29,2.0,1.0,0.0,1.0,1.0,2.0,7.0,1.0
8nm7rprr,2018-10-30,0.0,0.0,3.0,1.0,1.0,3.0,2.0,3.0
8nm7rprr,2018-10-31,,,,3.0,3.0,,4.0,
8o6ibs6j,2018-10-10,2.0,2.0,0.0,,,1.0,,1.0
8o6ibs6j,2018-10-11,1.0,2.0,0.0,2.0,3.0,2.0,5.0,3.0
8o6ibs6j,2018-10-12,1.0,1.0,1.0,0.0,1.0,2.0,4.0,3.0
8o6ibs6j,2018-10-13,,,,1.0,2.0,,8.0,
8o6ibs6j,2018-10-14,2.0,3.0,0.0,1.0,2.0,1.0,12.0,3.0
8o6ibs6j,2018-10-15,2.0,1.0,0.0,1.0,1.0,0.0,,1.0
8o6ibs6j,2018-10-16,2.0,2.0,0.0,2.0,2.0,1.0,3.0,2.0
8o6ibs6j,2018-10-17,1.0,0.0,0.0,2.0,2.0,3.0,7.0,3.0
8o6ibs6j,2018-10-18,3.0,3.0,0.0,2.0,1.0,3.0,6.0,0.0
8o6ibs6j,2018-10-19,,,,2.0,3.0,,12.0,
8o6ibs6j,2018-10-20,1.0,1.0,0.0,2.0,2.0,1.0,12.0,2.0
8o6ibs6j,2018-10-21,0.0,1.0,0.0,2.0,2.0,3.0,4.0,3.0
8o6ibs6j,2018-10-22,,,,2.0,0.0,,0.0,
8o6ibs6j,2018-10-23,1.0,1.0,0.0,2.0,2.0,0.0,,0.0
8o6ibs6j,2018-10-24,1.0,1.0,0.0,3.0,2.0,0.0,,2.0
8o6ibs6j,2018-10-25,2.0,2.0,0.0,1.0,1.0,1.0,11.0,1.0
8o6ibs6j,2018-10-26,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
8o6ibs6j,2018-10-27,,,,3.0,3.0,,12.0,
8o6ibs6j,2018-10-28,1.0,1.0,0.0,2.0,3.0,2.0,,0.0
8o6ibs6j,2018-10-29,2.0,1.0,0.0,1.0,1.0,2.0,7.0,1.0
8o6ibs6j,2018-10-30,0.0,0.0,3.0,1.0,1.0,3.0,2.0,3.0
8o6ibs6j,2018-10-31,,,,3.0,3.0,,4.0,
8ond2zt7,2018-10-10,2.0,2.0,0.0,,,1.0,,1.0
8ond2zt7,2018-10-11,1.0,2.0,0.0,2.0,3.0,2.0,5.0,3.0
8ond2zt7,2018-10-12,1.0,1.0,1.0,0.0,1.0,2.0,4.0,3.0
8ond2zt7,2018-10-13,,,,1.0,2.0,,8.0,
8ond2zt7,2018-10-14,2.0,3.0,0.0,1.0,2.0,1.0,12.0,3.0
8ond2zt7,2018-10-15,2.0,1.0,0.0,1.0,1.0,0.0,,1.0
8ond2zt7,2018-10-16,2.0,2.0,0.0,2.0,2.0,1.0,3.0,2.0
8ond2zt7,2018-10-17,1.0,0.0,0.0,2.0,2.0,3.0,7.0,3.0
8ond2zt7,2018-10-18,3.0,3.0,0.0,2.0,1.0,3.0,6.0,0.0
8ond2zt7,2018-10-19,,,,2.0,3.0,,12.0,
8ond2zt7,2018-10-20,1.0,1.0,0.0,2.0,2.0,1.0,12.0,2.0
8ond2zt7,2018-10-21,0.0,1.0,0.0,2.0,2.0,3.0,4.0,3.0
8ond2zt7,2018-10-22,,,,2.0,0.0,,0.0,
8ond2zt7,2018-10-23,1.0,1.0,0.0,2.0,2.0,0.0,,0.0
8ond2zt7,2018-10-24,1.0,1.0,0.0,3.0,2.0,0.0,,2.0
8ond2zt7,2018-10-25,2.0,2.0,0.0,1.0,1.0,1.0,11.0,1.0
8ond2zt7,2018-10-26,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
8ond2zt7,2018-10-27,,,,3.0,3.0,,12.0,
8ond2zt7,2018-10-28,1.0,1.0,0.0,2.0,3.0,2.0,,0.0
8ond2zt7,2018-10-29,2.0,1.0,0.0,1.0,1.0,2.0,7.0,1.0
8ond2zt7,2018-10-30,0.0,0.0,3.0,1.0,1.0,3.0,2.0,3.0
8ond2zt7,2018-10-31,,,,3.0,3.0,,4.0,
8pt1s63r,2018-10-10,2.0,2.0,0.0,,,1.0,,1.0
8pt1s63r,2018-10-11,1.0,2.0,0.0,2.0,3.0,2.0,5.0,3.0
8pt1s63r,2018-10-12,1.0,1.0,1.0,0.0,1.0,2.0,4.0,3.0
8pt1s63r,2018-10-13,,,,1.0,2.0,,8.0,
8pt1s63r,2018-10-14,2.0,3.0,0.0,1.0,2.0,1.0,12.0,3.0
8pt1s63r,2018-10-15,2.0,1.0,0.0,1.0,1.0,0.0,,1.0
8pt1s63r,2018-10-16,2.0,2.0,0.0,2.0,2.0,1.0,3.0,2.0
8pt1s63r,2018-10-17,1.0,0.0,0.0,2.0,2.0,3.0,7.0,3.0
8pt1s63r,2018-10-18,3.0,3.0,0.0,2.0,1.0,3.0,6.0,0.0
8pt1s63r,2018-10-19,,,,2.0,3.0,,12.0,
8pt1s63r,2018-10-20,1.0,1.0,0.0,2.0,2.0,1.0,12.0,2.0
8pt1s63r,2018-10-21,0.0,1.0,0.0,2.0,2.0,3.0,4.0,3.0
8pt1s63r,2018-10-22,,,,2.0,0.0,,0.0,
8pt1s63r,2018-10-23,1.0,1.0,0.0,2.0,2.0,0.0,,0.0
8pt1s63r,2018-10-24,1.0,1.0,0.0,3.0,2.0,0.0,,2.0
8pt1s63r,2018-10-25,2.0,2.0,0.0,1.0,1.0,1.0,11.0,1.0
8pt1s63r,2018-10-26,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
8pt1s63r,2018-10-27,,,,3.0,3.0,,12.0,
8pt1s63r,2018-10-28,1.0,1.0,0.0,2.0,3.0,2.0,,0.0
8pt1s63r,2018-10-29,2.0,1.0,0.0,1.0,1.0,2.0,7.0,1.0
8pt1s63r,2018-10-30,0.0,0.0,3.0,1.0,1.0,3.0,2.0,3.0
8pt1s63r,2018-10-31,,,,3.0,3.0,,4.0,
8qftet17,2019-02-14,2.0,1.0,0.0,,,2.0,,1.0
8qftet17,2019-02-15,,,,1.0,1.0,,6.0,
8qftet17,2019-02-16,2.0,4.0,1.0,2.0,3.0,0.0,2.0,0.0
8qftet17,2019-02-17,,,,1.0,2.0,,6.0,
8qftet17,2019-02-18,2.0,2.0,0.0,1.0,0.0,1.0,5.0,1.0
8qftet17,2019-02-19,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0
8qftet17,2019-02-20,1.0,2.0,1.0,1.0,1.0,1.0,6.0,1.0
8qftet17,2019-02-21,,,,2.0,2.0,,6.0,
8qftet17,2019-02-22,2.0,3.0,1.0,2.0,2.0,1.0,6.0,1.0
8qftet17,2019-02-23,1.0,3.0,2.0,0.0,2.0,0.0,6.0,2.0
8qftet17,2019-02-24,2.0,2.0,0.0,2.0,2.0,0.0,7.0,1.0
8qftet17,2019-02-25,2.0,3.0,0.0,2.0,2.0,1.0,6.0,1.0
8qftet17,2019-02-26,2.0,1.0,1.0,1.0,2.0,2.0,5.0,1.0
8qftet17,2019-02-27,3.0,3.0,0.0,1.0,2.0,1.0,6.0,1.0
8qftet17,2019-02-28,1.0,3.0,1.0,,,1.0,,1.0
8qftet17,2019-03-01,,,,1.0,1.0,,6.0,
8qftet17,2019-03-03,1.0,2.0,1.0,1.0,2.0,1.0,7.0,2.0
8qftet17,2019-03-04,3.0,3.0,2.0,,,0.0,,1.0
8qftet17,2019-03-05,1.0,2.0,0.0,2.0,2.0,1.0,6.0,2.0
8qftet17,2019-03-06,,,,1.0,2.0,,5.0,
8qftet17,2019-03-07,2.0,3.0,0.0,,,0.0,,1.0
8qftet17,2019-03-08,,,,2.0,2.0,,7.0,
8qftet17,2019-03-10,3.0,2.0,0.0,2.0,2.0,2.0,5.0,0.0
8qh3v1td,2018-10-10,2.0,2.0,0.0,,,1.0,,1.0
8qh3v1td,2018-10-11,1.0,2.0,0.0,2.0,3.0,2.0,5.0,3.0
8qh3v1td,2018-10-12,1.0,1.0,1.0,0.0,1.0,2.0,4.0,3.0
8qh3v1td,2018-10-13,,,,1.0,2.0,,8.0,
8qh3v1td,2018-10-14,2.0,3.0,0.0,1.0,2.0,1.0,12.0,3.0
8qh3v1td,2018-10-15,2.0,1.0,0.0,1.0,1.0,0.0,,1.0
8qh3v1td,2018-10-16,2.0,2.0,0.0,2.0,2.0,1.0,3.0,2.0
8qh3v1td,2018-10-17,1.0,0.0,0.0,2.0,2.0,3.0,7.0,3.0
8qh3v1td,2018-10-18,3.0,3.0,0.0,2.0,1.0,3.0,6.0,0.0
8qh3v1td,2018-10-19,,,,2.0,3.0,,12.0,
8qh3v1td,2018-10-20,1.0,1.0,0.0,2.0,2.0,1.0,12.0,2.0
8qh3v1td,2018-10-21,0.0,1.0,0.0,2.0,2.0,3.0,4.0,3.0
8qh3v1td,2018-10-22,,,,2.0,0.0,,0.0,
8qh3v1td,2018-10-23,1.0,1.0,0.0,2.0,2.0,0.0,,0.0
8qh3v1td,2018-10-24,1.0,1.0,0.0,3.0,2.0,0.0,,2.0
8qh3v1td,2018-10-25,2.0,2.0,0.0,1.0,1.0,1.0,11.0,1.0
8qh3v1td,2018-10-26,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
8qh3v1td,2018-10-27,,,,3.0,3.0,,12.0,
8qh3v1td,2018-10-28,1.0,1.0,0.0,2.0,3.0,2.0,,0.0
8qh3v1td,2018-10-29,2.0,1.0,0.0,1.0,1.0,2.0,7.0,1.0
8qh3v1td,2018-10-30,0.0,0.0,3.0,1.0,1.0,3.0,2.0,3.0
8qh3v1td,2018-10-31,,,,3.0,3.0,,4.0,
8utov2su,2018-10-10,2.0,2.0,0.0,,,1.0,,1.0
8utov2su,2018-10-11,1.0,2.0,0.0,2.0,3.0,2.0,5.0,3.0
8utov2su,2018-10-12,1.0,1.0,1.0,0.0,1.0,2.0,4.0,3.0
8utov2su,2018-10-13,,,,1.0,2.0,,8.0,
8utov2su,2018-10-14,2.0,3.0,0.0,1.0,2.0,1.0,12.0,3.0
8utov2su,2018-10-15,2.0,1.0,0.0,1.0,1.0,0.0,,1.0
8utov2su,2018-10-16,2.0,2.0,0.0,2.0,2.0,1.0,3.0,2.0
8utov2su,2018-10-17,1.0,0.0,0.0,2.0,2.0,3.0,7.0,3.0
8utov2su,2018-10-18,3.0,3.0,0.0,2.0,1.0,3.0,6.0,0.0
8utov2su,2018-10-19,,,,2.0,3.0,,12.0,
8utov2su,2018-10-20,1.0,1.0,0.0,2.0,2.0,1.0,12.0,2.0
8utov2su,2018-10-21,0.0,1.0,0.0,2.0,2.0,3.0,4.0,3.0
8utov2su,2018-10-22,,,,2.0,0.0,,0.0,
8utov2su,2018-10-23,1.0,1.0,0.0,2.0,2.0,0.0,,0.0
8utov2su,2018-10-24,1.0,1.0,0.0,3.0,2.0,0.0,,2.0
8utov2su,2018-10-25,2.0,2.0,0.0,1.0,1.0,1.0,11.0,1.0
8utov2su,2018-10-26,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
8utov2su,2018-10-27,,,,3.0,3.0,,12.0,
8utov2su,2018-10-28,1.0,1.0,0.0,2.0,3.0,2.0,,0.0
8utov2su,2018-10-29,2.0,1.0,0.0,1.0,1.0,2.0,7.0,1.0
8utov2su,2018-10-30,0.0,0.0,3.0,1.0,1.0,3.0,2.0,3.0
8utov2su,2018-10-31,,,,3.0,3.0,,4.0,
8wnfi1t7,2018-10-10,2.0,2.0,0.0,,,1.0,,1.0
8wnfi1t7,2018-10-11,1.0,2.0,0.0,2.0,3.0,2.0,5.0,3.0
8wnfi1t7,2018-10-12,1.0,1.0,1.0,0.0,1.0,2.0,4.0,3.0
8wnfi1t7,2018-10-13,,,,1.0,2.0,,8.0,
8wnfi1t7,2018-10-14,2.0,3.0,0.0,1.0,2.0,1.0,12.0,3.0
8wnfi1t7,2018-10-15,2.0,1.0,0.0,1.0,1.0,0.0,,1.0
8wnfi1t7,2018-10-16,2.0,2.0,0.0,2.0,2.0,1.0,3.0,2.0
8wnfi1t7,2018-10-17,1.0,0.0,0.0,2.0,2.0,3.0,7.0,3.0
8wnfi1t7,2018-10-18,3.0,3.0,0.0,2.0,1.0,3.0,6.0,0.0
8wnfi1t7,2018-10-19,,,,2.0,3.0,,12.0,
8wnfi1t7,2018-10-20,1.0,1.0,0.0,2.0,2.0,1.0,12.0,2.0
8wnfi1t7,2018-10-21,0.0,1.0,0.0,2.0,2.0,3.0,4.0,3.0
8wnfi1t7,2018-10-22,,,,2.0,0.0,,0.0,
8wnfi1t7,2018-10-23,1.0,1.0,0.0,2.0,2.0,0.0,,0.0
8wnfi1t7,2018-10-24,1.0,1.0,0.0,3.0,2.0,0.0,,2.0
8wnfi1t7,2018-10-25,2.0,2.0,0.0,1.0,1.0,1.0,11.0,1.0
8wnfi1t7,2018-10-26,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
8wnfi1t7,2018-10-27,,,,3.0,3.0,,12.0,
8wnfi1t7,2018-10-28,1.0,1.0,0.0,2.0,3.0,2.0,,0.0
8wnfi1t7,2018-10-29,2.0,1.0,0.0,1.0,1.0,2.0,7.0,1.0
8wnfi1t7,2018-10-30,0.0,0.0,3.0,1.0,1.0,3.0,2.0,3.0
8wnfi1t7,2018-10-31,,,,3.0,3.0,,4.0,
8x1qa29b,2018-10-10,2.0,2.0,0.0,,,1.0,,1.0
8x1qa29b,2018-10-11,1.0,2.0,0.0,2.0,3.0,2.0,5.0,3.0
8x1qa29b,2018-10-12,1.0,1.0,1.0,0.0,1.0,2.0,4.0,3.0
8x1qa29b,2018-10-13,,,,1.0,2.0,,8.0,
8x1qa29b,2018-10-14,2.0,3.0,0.0,1.0,2.0,1.0,12.0,3.0
8x1qa29b,2018-10-15,2.0,1.0,0.0,1.0,1.0,0.0,,1.0
8x1qa29b,2018-10-16,2.0,2.0,0.0,2.0,2.0,1.0,3.0,2.0
8x1qa29b,2018-10-17,1.0,0.0,0.0,2.0,2.0,3.0,7.0,3.0
8x1qa29b,2018-10-18,3.0,3.0,0.0,2.0,1.0,3.0,6.0,0.0
8x1qa29b,2018-10-19,,,,2.0,3.0,,12.0,
8x1qa29b,2018-10-20,1.0,1.0,0.0,2.0,2.0,1.0,12.0,2.0
8x1qa29b,2018-10-21,0.0,1.0,0.0,2.0,2.0,3.0,4.0,3.0
8x1qa29b,2018-10-22,,,,2.0,0.0,,0.0,
8x1qa29b,2018-10-23,1.0,1.0,0.0,2.0,2.0,0.0,,0.0
8x1qa29b,2018-10-24,1.0,1.0,0.0,3.0,2.0,0.0,,2.0
8x1qa29b,2018-10-25,2.0,2.0,0.0,1.0,1.0,1.0,11.0,1.0
8x1qa29b,2018-10-26,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
8x1qa29b,2018-10-27,,,,3.0,3.0,,12.0,
8x1qa29b,2018-10-28,1.0,1.0,0.0,2.0,3.0,2.0,,0.0
8x1qa29b,2018-10-29,2.0,1.0,0.0,1.0,1.0,2.0,7.0,1.0
8x1qa29b,2018-10-30,0.0,0.0,3.0,1.0,1.0,3.0,2.0,3.0
8x1qa29b,2018-10-31,,,,3.0,3.0,,4.0,
8x8gtvuo,2018-10-10,2.0,2.0,0.0,,,1.0,,1.0
8x8gtvuo,2018-10-11,1.0,2.0,0.0,2.0,3.0,2.0,5.0,3.0
8x8gtvuo,2018-10-12,1.0,1.0,1.0,0.0,1.0,2.0,4.0,3.0
8x8gtvuo,2018-10-13,,,,1.0,2.0,,8.0,
8x8gtvuo,2018-10-14,2.0,3.0,0.0,1.0,2.0,1.0,12.0,3.0
8x8gtvuo,2018-10-15,2.0,1.0,0.0,1.0,1.0,0.0,,1.0
8x8gtvuo,2018-10-16,2.0,2.0,0.0,2.0,2.0,1.0,3.0,2.0
8x8gtvuo,2018-10-17,1.0,0.0,0.0,2.0,2.0,3.0,7.0,3.0
8x8gtvuo,2018-10-18,3.0,3.0,0.0,2.0,1.0,3.0,6.0,0.0
8x8gtvuo,2018-10-19,,,,2.0,3.0,,12.0,
8x8gtvuo,2018-10-20,1.0,1.0,0.0,2.0,2.0,1.0,12.0,2.0
8x8gtvuo,2018-10-21,0.0,1.0,0.0,2.0,2.0,3.0,4.0,3.0
8x8gtvuo,2018-10-22,,,,2.0,0.0,,0.0,
8x8gtvuo,2018-10-23,1.0,1.0,0.0,2.0,2.0,0.0,,0.0
8x8gtvuo,2018-10-24,1.0,1.0,0.0,3.0,2.0,0.0,,2.0
8x8gtvuo,2018-10-25,2.0,2.0,0.0,1.0,1.0,1.0,11.0,1.0
8x8gtvuo,2018-10-26,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
8x8gtvuo,2018-10-27,,,,3.0,3.0,,12.0,
8x8gtvuo,2018-10-28,1.0,1.0,0.0,2.0,3.0,2.0,,0.0
8x8gtvuo,2018-10-29,2.0,1.0,0.0,1.0,1.0,2.0,7.0,1.0
8x8gtvuo,2018-10-30,0.0,0.0,3.0,1.0,1.0,3.0,2.0,3.0
8x8gtvuo,2018-10-31,,,,3.0,3.0,,4.0,
8y1japyg,2019-02-14,2.0,2.0,0.0,2.0,2.0,0.0,7.0,2.0
8y1japyg,2019-02-15,,,,2.0,1.0,,6.0,
8y1japyg,2019-02-16,3.0,4.0,0.0,2.0,2.0,0.0,7.0,0.0
8y1japyg,2019-02-17,2.0,3.0,0.0,1.0,2.0,0.0,7.0,2.0
8y1japyg,2019-02-18,1.0,1.0,0.0,0.0,0.0,0.0,7.0,2.0
8y1japyg,2019-02-19,1.0,2.0,0.0,2.0,2.0,0.0,7.0,2.0
8y1japyg,2019-02-20,2.0,1.0,0.0,2.0,2.0,0.0,7.0,1.0
8y1japyg,2019-02-21,2.0,2.0,0.0,1.0,0.0,0.0,7.0,2.0
8y1japyg,2019-02-22,3.0,3.0,0.0,1.0,2.0,0.0,5.0,2.0
8y1japyg,2019-02-23,3.0,3.0,0.0,2.0,2.0,0.0,7.0,0.0
8y1japyg,2019-02-24,2.0,2.0,0.0,3.0,3.0,0.0,7.0,0.0
8y1japyg,2019-02-25,2.0,4.0,0.0,3.0,3.0,0.0,9.0,0.0
8y1japyg,2019-02-26,3.0,3.0,0.0,3.0,3.0,0.0,8.0,0.0
8y1japyg,2019-02-27,2.0,4.0,0.0,2.0,2.0,0.0,8.0,0.0
8y1japyg,2019-02-28,,,,2.0,1.0,,7.0,
8y1japyg,2019-03-01,,,,1.0,0.0,,5.0,
8y1japyg,2019-03-02,3.0,3.0,0.0,3.0,3.0,0.0,9.0,0.0
8y1japyg,2019-03-03,3.0,3.0,0.0,3.0,3.0,0.0,9.0,0.0
8y1japyg,2019-03-04,3.0,3.0,0.0,3.0,2.0,0.0,7.0,0.0
8y1japyg,2019-03-05,2.0,3.0,0.0,3.0,3.0,0.0,7.0,0.0
8y1japyg,2019-03-06,2.0,3.0,0.0,3.0,3.0,0.0,7.0,0.0
8y1japyg,2019-03-07,,,,3.0,2.0,,8.0,
91v8msdg,2018-10-10,2.0,2.0,0.0,,,1.0,,1.0
91v8msdg,2018-10-11,1.0,2.0,0.0,2.0,3.0,2.0,5.0,3.0
91v8msdg,2018-10-12,1.0,1.0,1.0,0.0,1.0,2.0,4.0,3.0
91v8msdg,2018-10-13,,,,1.0,2.0,,8.0,
91v8msdg,2018-10-14,2.0,3.0,0.0,1.0,2.0,1.0,12.0,3.0
91v8msdg,2018-10-15,2.0,1.0,0.0,1.0,1.0,0.0,,1.0
91v8msdg,2018-10-16,2.0,2.0,0.0,2.0,2.0,1.0,3.0,2.0
91v8msdg,2018-10-17,1.0,0.0,0.0,2.0,2.0,3.0,7.0,3.0
91v8msdg,2018-10-18,3.0,3.0,0.0,2.0,1.0,3.0,6.0,0.0
91v8msdg,2018-10-19,,,,2.0,3.0,,12.0,
91v8msdg,2018-10-20,1.0,1.0,0.0,2.0,2.0,1.0,12.0,2.0
91v8msdg,2018-10-21,0.0,1.0,0.0,2.0,2.0,3.0,4.0,3.0
91v8msdg,2018-10-22,,,,2.0,0.0,,0.0,
91v8msdg,2018-10-23,1.0,1.0,0.0,2.0,2.0,0.0,,0.0
91v8msdg,2018-10-24,1.0,1.0,0.0,3.0,2.0,0.0,,2.0
91v8msdg,2018-10-25,2.0,2.0,0.0,1.0,1.0,1.0,11.0,1.0
91v8msdg,2018-10-26,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
91v8msdg,2018-10-27,,,,3.0,3.0,,12.0,
91v8msdg,2018-10-28,1.0,1.0,0.0,2.0,3.0,2.0,,0.0
91v8msdg,2018-10-29,2.0,1.0,0.0,1.0,1.0,2.0,7.0,1.0
